Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2005,1,1,0,30,8.6,1.02,0.073,0.64,0,0,0,0,0,5.7,0,0,0,0,0.256,82.14,166.74,0.9400000000000001,0.13,985,0.9,267,1.3,0.0000,0.0000
2005,1,1,1,30,8.5,1.04,0.08,0.64,0,0,0,0,1,5.4,0,0,0,0,0.256,80.79,156.78,0.9400000000000001,0.13,986,0.9,267,1.3,0.0000,0.0000
2005,1,1,2,30,8.4,1.06,0.079,0.64,0,0,0,0,4,5.1000000000000005,0,0,0,0,0.257,79.55,144.78,0.93,0.13,986,0.9,268,1.3,0.0000,0.0000
2005,1,1,3,30,8.200000000000001,1.07,0.07,0.64,0,0,0,0,0,4.7,0,0,0,0,0.259,78.76,132.39000000000001,0.93,0.13,986,0.9,268,1.2000000000000002,0.0000,0.0000
2005,1,1,4,30,8,1.08,0.069,0.64,0,0,0,0,0,4.4,0,0,0,0,0.261,78.09,120.02,0.92,0.13,986,0.9,266,1.1,0.0000,0.0000
2005,1,1,5,30,8,1.09,0.067,0.64,0,0,0,0,0,4.2,0,0,0,0,0.264,76.67,107.9,0.92,0.13,986,0.9,262,1,0.0000,0.0000
2005,1,1,6,30,8.200000000000001,1.1,0.066,0.64,0,0,0,0,1,4,0,0,0,0,0.267,74.69,96.21000000000001,0.92,0.13,987,0.9,255,0.8,0.0000,0.0000
2005,1,1,7,30,9,1.08,0.07,0.64,30,339,59,0,1,4.2,30,339,0,59,0.269,71.75,85.05,0.92,0.13,987,1,240,0.7000000000000001,0.0000,0.0000
2005,1,1,8,30,10.200000000000001,1.1,0.07100000000000001,0.64,60,665,230,0,0,5,60,665,0,230,0.27,70.36,75.2,0.92,0.13,987,1,228,0.9,11.2275,8.6253
2005,1,1,9,30,11.100000000000001,1.1400000000000001,0.068,0.64,74,801,390,0,0,4.7,74,801,0,390,0.271,64.81,66.8,0.92,0.13,988,1.1,225,1.2000000000000002,20.5158,15.9433
