Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2014,1,1,0,30,10.5,1.43,0.058,0.64,0,0,0,0,0,1.3,0,0,0,0,0.276,53.120000000000005,166.73,0.85,0.13,988,1,49,1.6,0.0000,0.0000
2014,1,1,1,30,10.4,1.43,0.057,0.64,0,0,0,0,0,0.2,0,0,0,0,0.278,49.1,156.76,0.84,0.13,988,1,49,1.6,0.0000,0.0000
2014,1,1,2,30,10.3,1.42,0.055,0.64,0,0,0,0,0,-1.1,0,0,0,0,0.281,45.06,144.76,0.84,0.13,988,1,46,1.7000000000000002,0.0000,0.0000
2014,1,1,3,30,10.100000000000001,1.41,0.054,0.64,0,0,0,0,0,-2.3000000000000003,0,0,0,0,0.28400000000000003,41.94,132.37,0.84,0.13,988,0.9,44,2,0.0000,0.0000
2014,1,1,4,30,10,1.3900000000000001,0.053,0.64,0,0,0,0,0,-3.1,0,0,0,0,0.28700000000000003,39.64,120,0.84,0.13,989,0.9,45,2.3000000000000003,0.0000,0.0000
2014,1,1,5,30,9.9,1.35,0.051000000000000004,0.64,0,0,0,0,0,-3.7,0,0,0,0,0.29,38.09,107.88,0.84,0.13,989,0.9,48,2.8000000000000003,0.0000,0.0000
2014,1,1,6,30,10.5,1.3,0.05,0.64,0,0,0,0,1,-4.1000000000000005,0,0,0,0,0.292,35.53,96.19,0.84,0.13,989,0.9,51,3.3000000000000003,0.0000,0.0000
2014,1,1,7,30,12.600000000000001,1.27,0.048,0.64,26,405,61,0,1,-3.7,26,405,0,61,0.294,31.85,85.04,0.85,0.13,990,0.8,52,3.8000000000000003,0.0000,0.0000
2014,1,1,8,30,15.5,1.25,0.046,0.64,52,721,236,0,1,-3.4000000000000004,52,721,0,236,0.296,27.13,75.19,0.85,0.13,990,0.8,53,3.7,11.5214,8.8512
2014,1,1,9,30,18.5,1.23,0.046,0.64,65,847,398,0,0,-2.3000000000000003,65,847,0,398,0.298,24.28,66.79,0.85,0.13,990,0.8,61,2.9000000000000004,20.9383,16.2718
2014,1,1,10,30,21.3,1.24,0.046,0.64,72,912,520,0,0,-0.9,72,912,0,520,0.3,22.66,60.6,0.86,0.13,990,0.7000000000000001,78,2.1,28.5660,22.3034
2014,1,1,11,30,22.8,1.23,0.048,0.64,76,934,580,0,0,-1.3,76,934,0,580,0.302,20.12,57.33,0.86,0.13,989,0.7000000000000001,97,1.4000000000000001,32.4499,25.3789
2014,1,1,12,30,23.3,1.23,0.051000000000000004,0.64,77,923,573,0,0,-0.30000000000000004,77,923,0,573,0.302,20.94,57.52,0.87,0.13,988,0.8,114,0.7000000000000001,32.0266,25.0457
2014,1,1,13,30,23.200000000000003,1.22,0.052000000000000005,0.64,74,894,505,0,0,0.4,74,894,0,505,0.303,22.23,61.13,0.87,0.13,988,0.8,124,0.30000000000000004,27.6523,21.5831
2014,1,1,14,30,22.1,1.21,0.054,0.64,67,825,381,0,0,1,67,825,0,381,0.302,24.7,67.6,0.87,0.13,988,0.8,198,0.30000000000000004,19.9125,15.4622
2014,1,1,15,30,19.400000000000002,1.21,0.056,0.64,52,676,214,0,0,4.4,52,676,0,214,0.301,37.25,76.18,0.87,0.13,988,0.9,286,0.6000000000000001,10.3626,7.9465
2014,1,1,16,30,16.3,1.21,0.056,0.64,23,320,44,0,0,4.3,23,320,0,44,0.3,44.910000000000004,86.14,0.87,0.13,988,0.9,327,0.8,0.0000,0.0000
2014,1,1,17,30,14.5,1.21,0.054,0.64,0,0,0,0,1,4.4,0,0,0,0,0.299,50.63,97.41,0.86,0.13,988,0.9,185,1.1,0.0000,0.0000
2014,1,1,18,30,13.8,1.21,0.052000000000000005,0.64,0,0,0,0,3,4.9,0,0,0,0,0.298,55.13,109.15,0.86,0.13,989,0.9,24,1.4000000000000001,0.0000,0.0000
2014,1,1,19,30,13.600000000000001,1.21,0.05,0.64,0,0,0,0,4,4.4,0,0,0,0,0.296,53.94,121.31,0.86,0.13,989,0.9,34,1.6,0.0000,0.0000
2014,1,1,20,30,13.600000000000001,1.21,0.048,0.64,0,0,0,0,1,3.5,0,0,0,0,0.293,50.52,133.69,0.86,0.13,989,1,41,1.8,0.0000,0.0000
