Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2023,1,1,0,30,12.100000000000001,0.8,0.064,0.64,0,0,0,0,7,11,0,0,0,0,0.316,92.99,166.75,0.9500000000000001,0.14,982,1.9000000000000001,247,5,0.0000,0.0000
2023,1,1,1,30,11.8,0.78,0.095,0.64,0,0,0,0,0,10.3,0,0,0,0,0.319,90.82000000000001,156.76,0.9500000000000001,0.14,981,1.7000000000000002,257,4.2,0.0000,0.0000
2023,1,1,2,30,11.5,0.8300000000000001,0.08700000000000001,0.64,0,0,0,0,0,10.100000000000001,0,0,0,0,0.321,91.22,144.76,0.9400000000000001,0.14,981,1.5,271,3.9000000000000004,0.0000,0.0000
2023,1,1,3,30,11.200000000000001,0.9,0.078,0.64,0,0,0,0,3,9.700000000000001,0,0,0,0,0.325,90.61,132.36,0.9400000000000001,0.14,981,1.3,284,3.7,0.0000,0.0000
2023,1,1,4,30,10.5,1,0.077,0.64,0,0,0,0,0,9.1,0,0,0,0,0.327,91.02,119.99000000000001,0.93,0.14,981,1.2000000000000002,293,3.5,0.0000,0.0000
2023,1,1,5,30,9.600000000000001,1.06,0.069,0.64,0,0,0,0,0,8.200000000000001,0,0,0,0,0.325,91.06,107.87,0.93,0.14,982,1.2000000000000002,295,3.2,0.0000,0.0000
2023,1,1,6,30,9.600000000000001,1.06,0.064,0.64,0,0,0,0,0,7.6000000000000005,0,0,0,0,0.32,87.52,96.19,0.93,0.14,982,1.2000000000000002,292,3,0.0000,0.0000
2023,1,1,7,30,10.8,1.02,0.067,0.64,31,333,60,0,0,8,31,333,0,60,0.316,83,85.03,0.93,0.14,982,1.1,289,3.7,0.0000,0.0000
2023,1,1,8,30,12.200000000000001,0.98,0.067,0.64,59,664,229,0,0,8.5,59,664,0,229,0.314,77.88,75.18,0.93,0.14,983,1.1,286,4.800000000000001,11.1806,8.5896
2023,1,1,9,30,13.200000000000001,0.98,0.065,0.64,78,784,387,0,0,8.200000000000001,116,629,0,364,0.313,71.75,66.79,0.93,0.14,983,1.1,283,5.6000000000000005,19.1496,14.8818
