Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2009,1,1,0,30,9.600000000000001,1.11,0.067,0.64,0,0,0,1,0,2.7,0,0,1,0,0.292,62.28,166.74,0.87,0.14,987,0.6000000000000001,53,2.2,0.0000,0.0000
2009,1,1,1,30,9.3,1.1,0.064,0.64,0,0,0,1,0,2.6,0,0,1,0,0.292,62.79,156.78,0.87,0.14,986,0.6000000000000001,58,2.2,0.0000,0.0000
2009,1,1,2,30,9,1.11,0.063,0.64,0,0,0,1,0,2.4000000000000004,0,0,1,0,0.292,63.54,144.78,0.87,0.14,986,0.6000000000000001,58,2.2,0.0000,0.0000
2009,1,1,3,30,8.6,1.12,0.063,0.64,0,0,0,0,1,2.3000000000000003,0,0,0,0,0.292,64.47,132.39000000000001,0.87,0.14,986,0.6000000000000001,57,2.2,0.0000,0.0000
2009,1,1,4,30,8.3,1.1300000000000001,0.065,0.64,0,0,0,0,1,2,0,0,0,0,0.293,64.71000000000001,120.02,0.87,0.14,986,0.6000000000000001,56,2.3000000000000003,0.0000,0.0000
2009,1,1,5,30,8.1,1.1400000000000001,0.065,0.64,0,0,0,0,1,1.8,0,0,0,0,0.293,64.43,107.89,0.88,0.14,986,0.7000000000000001,55,2.4000000000000004,0.0000,0.0000
2009,1,1,6,30,8.6,1.1400000000000001,0.066,0.64,0,0,0,0,1,1.5,0,0,0,0,0.293,61.07,96.21000000000001,0.88,0.14,987,0.7000000000000001,55,2.7,0.0000,0.0000
2009,1,1,7,30,10.8,1.1400000000000001,0.065,0.64,28,365,60,7,3,1.6,39,1,7,39,0.291,52.89,85.05,0.88,0.14,987,0.7000000000000001,55,3.2,0.0000,0.0000
2009,1,1,8,30,13.600000000000001,1.1400000000000001,0.065,0.64,57,685,232,0,0,2,57,685,0,232,0.29,45.33,75.2,0.88,0.14,987,0.8,56,3.1,11.3252,8.7003
2009,1,1,9,30,16.2,1.1500000000000001,0.066,0.64,73,817,395,0,0,2.7,73,817,0,395,0.28800000000000003,40.45,66.8,0.89,0.14,987,0.8,67,2.3000000000000003,20.7788,16.1477
2009,1,1,10,30,18.400000000000002,1.1500000000000001,0.065,0.64,81,882,514,0,0,2.9000000000000004,81,882,0,514,0.28700000000000003,35.57,60.59,0.89,0.14,987,0.8,95,1.5,28.2381,22.0475
2009,1,1,11,30,19.8,1.19,0.068,0.64,85,900,571,0,0,2.6,85,900,0,571,0.28600000000000003,31.94,57.32,0.89,0.14,986,0.9,144,1,31.9480,24.9865
2009,1,1,12,30,20.200000000000003,1.23,0.073,0.64,87,893,566,0,0,2.7,87,893,0,566,0.28500000000000003,31.490000000000002,57.51,0.89,0.14,985,0.9,188,1,31.6370,24.7411
2009,1,1,13,30,20.1,1.24,0.068,0.64,80,866,499,0,0,3.1,80,866,0,499,0.28500000000000003,32.5,61.11,0.89,0.14,984,1,212,1.1,27.3271,21.3296
2009,1,1,14,30,19.400000000000002,1.26,0.073,0.64,74,791,375,0,0,3.5,74,791,0,375,0.28500000000000003,34.87,67.57000000000001,0.9,0.14,984,1,232,1,19.6038,15.2229
2009,1,1,15,30,17.6,1.28,0.076,0.64,58,636,210,0,0,5.5,58,636,0,210,0.28500000000000003,44.92,76.15,0.9,0.14,984,1.1,257,0.9,10.1713,7.8003
2009,1,1,16,30,15.200000000000001,1.28,0.078,0.64,24,275,43,0,0,5.300000000000001,24,275,0,43,0.28500000000000003,51.63,86.11,0.89,0.14,984,1.1,292,0.9,0.0000,0.0000
2009,1,1,17,30,13.4,1.28,0.079,0.64,0,0,0,0,0,5.1000000000000005,0,0,0,0,0.28600000000000003,57.26,97.38,0.89,0.14,984,1.1,331,0.9,0.0000,0.0000
2009,1,1,18,30,12.3,1.27,0.08,0.64,0,0,0,0,0,5.2,0,0,0,0,0.28700000000000003,61.89,109.12,0.89,0.14,984,1.1,186,0.9,0.0000,0.0000
2009,1,1,19,30,11.700000000000001,1.27,0.082,0.64,0,0,0,0,0,5.2,0,0,0,0,0.28700000000000003,64.22,121.28,0.89,0.14,985,1.2000000000000002,34,0.9,0.0000,0.0000
2009,1,1,20,30,11.3,1.27,0.084,0.64,0,0,0,0,0,5,0,0,0,0,0.28700000000000003,65.06,133.66,0.89,0.14,985,1.2000000000000002,53,1,0.0000,0.0000
2009,1,1,21,30,11.100000000000001,1.28,0.085,0.64,0,0,0,0,1,4.6000000000000005,0,0,0,0,0.28700000000000003,64.2,146.03,0.89,0.14,985,1.2000000000000002,63,1.1,0.0000,0.0000
2009,1,1,22,30,11,1.28,0.08600000000000001,0.64,0,0,0,0,1,4.2,0,0,0,0,0.28600000000000003,62.910000000000004,157.93,0.89,0.14,985,1.2000000000000002,66,1.2000000000000002,0.0000,0.0000
2009,1,1,23,30,11,1.28,0.085,0.64,0,0,0,0,1,3.9000000000000004,0,0,0,0,0.28600000000000003,61.690000000000005,167.36,0.89,0.14,984,1.2000000000000002,67,1.2000000000000002,0.0000,0.0000
2009,1,2,0,30,11,1.28,0.084,0.64,0,0,0,0,1,3.7,0,0,0,0,0.28500000000000003,60.9,166.72,0.89,0.14,984,1.2000000000000002,68,1.2000000000000002,0.0000,0.0000
