Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2007,1,1,0,30,6.300000000000001,1.34,0.061,0.64,0,0,0,0,0,3.8000000000000003,0,0,0,0,0.312,83.81,166.74,0.89,0.14,989,0.8,25,2.6,0.0000,0.0000
2007,1,1,1,30,5.9,1.32,0.064,0.64,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.312,83.8,156.76,0.9,0.14,988,0.8,25,3.3000000000000003,0.0000,0.0000
2007,1,1,2,30,5.4,1.28,0.068,0.64,0,0,0,0,7,3.2,0,0,0,0,0.312,85.62,144.75,0.89,0.14,988,0.8,25,3.7,0.0000,0.0000
2007,1,1,3,30,5,1.22,0.069,0.64,0,0,0,0,0,3.1,0,0,0,0,0.313,87.21000000000001,132.36,0.89,0.14,988,0.8,26,4,0.0000,0.0000
2007,1,1,4,30,4.800000000000001,1.1500000000000001,0.07100000000000001,0.64,0,0,0,0,0,3,0,0,0,0,0.314,88.2,119.99000000000001,0.89,0.14,988,0.8,28,4.2,0.0000,0.0000
2007,1,1,5,30,4.9,1.09,0.07200000000000001,0.64,0,0,0,0,0,3,0,0,0,0,0.315,87.4,107.87,0.89,0.14,988,0.8,31,4.5,0.0000,0.0000
2007,1,1,6,30,5.6000000000000005,1.06,0.069,0.64,0,0,0,0,0,2.6,0,0,0,0,0.317,81.05,96.19,0.89,0.14,988,0.8,33,4.800000000000001,0.0000,0.0000
2007,1,1,7,30,7.6000000000000005,1.04,0.065,0.64,29,355,59,0,0,1.9000000000000001,29,355,0,59,0.319,67.3,85.04,0.89,0.14,988,0.8,34,4.9,0.0000,0.0000
2007,1,1,8,30,10.9,1.02,0.061,0.64,57,694,234,0,0,1.3,57,694,0,234,0.32,51.47,75.19,0.89,0.14,988,0.7000000000000001,34,5,11.4238,8.7762
2007,1,1,9,30,14.3,1,0.058,0.64,70,831,397,0,0,0.1,70,831,0,397,0.319,37.84,66.81,0.88,0.14,988,0.7000000000000001,35,5.2,20.8824,16.2280
2007,1,1,10,30,16.8,0.97,0.058,0.64,78,893,516,0,0,-1.3,78,893,0,516,0.316,29.09,60.620000000000005,0.89,0.14,988,0.7000000000000001,37,4.9,28.3429,22.1289
2007,1,1,11,30,18.3,0.9500000000000001,0.054,0.64,80,923,578,0,0,-1.2000000000000002,80,923,0,578,0.313,26.77,57.36,0.89,0.14,987,0.7000000000000001,37,4.1000000000000005,32.3330,25.2871
2007,1,1,12,30,19,0.92,0.051000000000000004,0.64,79,926,575,0,0,-2.1,79,926,0,575,0.312,23.95,57.56,0.89,0.14,986,0.7000000000000001,33,3.7,32.1317,25.1274
2007,1,1,13,30,19.200000000000003,0.9,0.05,0.64,75,899,508,0,0,-2.1,75,899,0,508,0.311,23.580000000000002,61.17,0.89,0.14,986,0.7000000000000001,29,3.8000000000000003,27.8097,21.7054
2007,1,1,14,30,18.6,0.86,0.045,0.64,65,840,385,0,0,-1.2000000000000002,65,840,0,385,0.312,26.080000000000002,67.64,0.89,0.14,986,0.7000000000000001,29,3.9000000000000004,20.1149,15.6187
2007,1,1,15,30,16.7,0.87,0.04,0.64,50,711,219,0,0,-0.30000000000000004,50,711,0,219,0.312,31.6,76.22,0.89,0.14,986,0.7000000000000001,30,3.2,10.6014,8.1291
2007,1,1,16,30,13.9,0.92,0.039,0.64,22,357,46,0,0,0.9,22,357,0,46,0.312,41.28,86.18,0.89,0.14,986,0.7000000000000001,30,2.4000000000000004,0.0000,0.0000
2007,1,1,17,30,12.3,1.01,0.034,0.64,0,0,0,1,1,0.9,0,0,1,0,0.312,45.52,97.45,0.88,0.14,987,0.7000000000000001,26,2.3000000000000003,0.0000,0.0000
2007,1,1,18,30,11.5,1.12,0.033,0.64,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.311,47.59,109.19,0.88,0.14,987,0.6000000000000001,20,2.3000000000000003,0.0000,0.0000
2007,1,1,19,30,11,1.22,0.032,0.64,0,0,0,0,1,0.5,0,0,0,0,0.31,48.46,121.35000000000001,0.88,0.14,987,0.6000000000000001,15,2.5,0.0000,0.0000
2007,1,1,20,30,10.600000000000001,1.29,0.032,0.64,0,0,0,0,0,0.1,0,0,0,0,0.309,48.31,133.73,0.88,0.14,988,0.6000000000000001,14,2.8000000000000003,0.0000,0.0000
2007,1,1,21,30,10.4,1.35,0.032,0.64,0,0,0,0,0,-0.30000000000000004,0,0,0,0,0.308,47.4,146.1,0.88,0.14,988,0.6000000000000001,19,3.2,0.0000,0.0000
2007,1,1,22,30,10.600000000000001,1.3800000000000001,0.033,0.64,0,0,0,0,0,-0.7000000000000001,0,0,0,0,0.306,45.56,158,0.88,0.14,988,0.6000000000000001,25,3.7,0.0000,0.0000
2007,1,1,23,30,10.8,1.3900000000000001,0.034,0.64,0,0,0,0,1,-1,0,0,0,0,0.304,43.94,167.43,0.89,0.14,988,0.6000000000000001,29,4.1000000000000005,0.0000,0.0000
2007,1,2,0,30,10.700000000000001,1.37,0.035,0.64,0,0,0,0,1,-1.4000000000000001,0,0,0,0,0.302,42.99,166.73,0.89,0.14,988,0.6000000000000001,31,4.1000000000000005,0.0000,0.0000
2007,1,2,1,30,10.5,1.36,0.035,0.64,0,0,0,0,1,-1.7000000000000002,0,0,0,0,0.3,42.57,156.8,0.89,0.14,988,0.6000000000000001,34,4,0.0000,0.0000
2007,1,2,2,30,10.200000000000001,1.33,0.035,0.64,0,0,0,0,3,-1.9000000000000001,0,0,0,0,0.299,42.65,144.81,0.9,0.14,987,0.6000000000000001,36,3.8000000000000003,0.0000,0.0000
2007,1,2,3,30,9.700000000000001,1.32,0.037,0.64,0,0,0,0,1,-2.1,0,0,0,0,0.297,43.480000000000004,132.42000000000002,0.9,0.14,987,0.6000000000000001,33,3.3000000000000003,0.0000,0.0000
2007,1,2,4,30,9.1,1.3,0.04,0.64,0,0,0,0,3,-2.3000000000000003,0,0,0,0,0.296,44.86,120.05,0.9,0.14,988,0.7000000000000001,26,2.9000000000000004,0.0000,0.0000
2007,1,2,5,30,8.8,1.31,0.041,0.64,0,0,0,0,3,-2.4000000000000004,0,0,0,0,0.295,45.47,107.92,0.9,0.14,988,0.7000000000000001,22,2.9000000000000004,0.0000,0.0000
2007,1,2,6,30,9.200000000000001,1.3,0.043000000000000003,0.64,0,0,0,0,3,-2.4000000000000004,0,0,0,0,0.294,44.15,96.23,0.9,0.14,989,0.7000000000000001,23,3.3000000000000003,0.0000,0.0000
2007,1,2,7,30,11.3,1.4000000000000001,0.038,0.64,26,439,64,7,3,-2.2,40,2,7,40,0.292,38.99,85.06,0.9,0.14,990,0.7000000000000001,27,4.1000000000000005,0.0000,0.0000
2007,1,2,8,30,14.4,1.4000000000000001,0.036000000000000004,0.64,50,748,241,0,7,-2.2,91,508,0,221,0.291,31.82,75.2,0.9,0.14,991,0.7000000000000001,32,4.7,10.7882,8.2878
2007,1,2,9,30,17.400000000000002,1.37,0.035,0.64,61,866,403,0,0,-1.9000000000000001,61,866,0,403,0.29,26.89,66.79,0.89,0.14,990,0.8,39,4.9,21.2013,16.4762
2007,1,2,10,30,19.8,1.26,0.039,0.64,70,917,521,0,0,-1.2000000000000002,70,917,0,521,0.28600000000000003,24.310000000000002,60.57,0.89,0.14,990,0.8,44,4.5,28.6261,22.3507
2007,1,2,11,30,21.400000000000002,1.25,0.041,0.64,74,934,579,0,0,-2.1,74,934,0,579,0.28300000000000003,20.56,57.29,0.9,0.14,988,0.9,49,3.5,32.4006,25.3409
2007,1,2,12,30,22.3,1.23,0.05,0.64,78,921,573,7,2,-3.9000000000000004,234,579,7,546,0.28,17.09,57.46,0.9,0.14,988,0.9,35,2.4000000000000004,30.5271,23.8737
2007,1,2,13,30,22.1,1.1400000000000001,0.06,0.64,78,880,504,0,4,-3.3000000000000003,280,207,0,380,0.279,18.04,61.050000000000004,0.9,0.14,988,0.9,184,2,20.8180,16.2496
2007,1,2,14,30,21,1.1300000000000001,0.061,0.64,70,806,379,1,8,-1.9000000000000001,144,508,1,338,0.279,21.41,67.51,0.9,0.14,988,1,349,1.9000000000000001,17.6783,13.7286
2007,1,2,15,30,18.1,1.1400000000000001,0.061,0.64,55,664,215,0,8,0.1,130,129,0,161,0.277,29.6,76.09,0.9,0.14,987,1,345,1.4000000000000001,7.8017,5.9837
2007,1,2,16,30,14.9,1.1500000000000001,0.063,0.64,24,304,45,0,1,1.9000000000000001,24,304,0,45,0.275,41.56,86.04,0.9,0.14,988,1,348,1.3,0.0000,0.0000
2007,1,2,17,30,13.4,1.16,0.069,0.64,0,0,0,0,7,1.2000000000000002,0,0,0,0,0.275,43.35,97.31,0.91,0.14,988,1.1,185,1.4000000000000001,0.0000,0.0000
2007,1,2,18,30,12.700000000000001,1.17,0.07200000000000001,0.64,0,0,0,0,7,0.7000000000000001,0,0,0,0,0.276,43.89,109.05,0.91,0.14,988,1.1,17,1.6,0.0000,0.0000
