Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008,1,1,0,30,9.8,1.09,0.036000000000000004,0.64,0,0,0,0,1,-6,0,0,0,0,0.276,32.32,166.75,0.89,0.14,992,0.4,53,6.2,0.0000,0.0000
2008,1,1,1,30,9.5,1.1,0.035,0.64,0,0,0,1,1,-6.300000000000001,0,0,1,0,0.277,32.28,156.74,0.88,0.14,992,0.4,52,6.6000000000000005,0.0000,0.0000
2008,1,1,2,30,9.200000000000001,1.1,0.034,0.64,0,0,0,1,3,-6.7,0,0,1,0,0.277,32,144.74,0.88,0.14,992,0.4,51,7,0.0000,0.0000
2008,1,1,3,30,8.9,1.09,0.034,0.64,0,0,0,1,7,-7,0,0,1,0,0.277,31.88,132.34,0.88,0.14,992,0.4,49,7.300000000000001,0.0000,0.0000
2008,1,1,4,30,8.8,1.09,0.034,0.64,0,0,0,0,7,-7.2,0,0,0,0,0.276,31.5,119.98,0.88,0.14,992,0.4,49,7.4,0.0000,0.0000
2008,1,1,5,30,8.6,1.09,0.037,0.64,0,0,0,0,7,-7.300000000000001,0,0,0,0,0.276,31.830000000000002,107.86,0.89,0.14,992,0.4,49,7.5,0.0000,0.0000
2008,1,1,6,30,8.6,1.09,0.04,0.64,0,0,0,0,7,-7.300000000000001,0,0,0,0,0.275,31.69,96.18,0.9,0.14,993,0.4,49,7.6000000000000005,0.0000,0.0000
2008,1,1,7,30,9.700000000000001,1.1,0.04,0.64,28,451,67,7,7,-7.2,44,11,7,45,0.274,29.64,85.03,0.9,0.14,993,0.4,48,7.6000000000000005,0.0000,0.0000
2008,1,1,8,30,11.9,1.12,0.041,0.64,53,761,247,0,8,-7,120,293,0,195,0.275,25.98,75.19,0.9,0.14,993,0.4,49,7.300000000000001,9.5198,7.3135
2008,1,1,9,30,14.100000000000001,1.12,0.042,0.64,66,883,414,0,7,-6.6000000000000005,157,462,0,339,0.275,23.18,66.81,0.9,0.14,993,0.4,51,6.7,17.8315,13.8572
2008,1,1,10,30,15.8,1.06,0.047,0.64,75,933,533,0,1,-5.6000000000000005,75,933,0,533,0.276,22.53,60.620000000000005,0.91,0.14,993,0.4,54,5.9,29.2766,22.8579
2008,1,1,11,30,16.8,1.06,0.049,0.64,79,946,589,0,1,-5.2,79,946,0,589,0.275,21.72,57.38,0.91,0.14,993,0.5,57,5.300000000000001,32.9449,25.7655
2008,1,1,12,30,17.3,1.06,0.051000000000000004,0.64,80,942,585,0,7,-5.1000000000000005,195,533,0,480,0.274,21.27,57.58,0.91,0.14,992,0.5,60,4.800000000000001,26.8202,20.9735
2008,1,1,13,30,17.3,1,0.056,0.64,79,907,515,0,7,-4.9,247,214,0,350,0.273,21.62,61.2,0.91,0.14,992,0.5,62,4.4,19.1566,14.9515
2008,1,1,14,30,16.5,0.98,0.059000000000000004,0.64,72,835,389,0,6,-4,134,11,0,138,0.271,24.25,67.67,0.92,0.14,991,0.5,62,3.8000000000000003,7.2082,5.5968
2008,1,1,15,30,15.100000000000001,0.96,0.063,0.64,57,682,219,0,7,-2.9000000000000004,52,2,0,53,0.27,28.91,76.26,0.92,0.14,991,0.5,62,3.4000000000000004,2.5649,1.9666
2008,1,1,16,30,13.8,1.03,0.058,0.64,25,324,46,1,7,-2.7,27,2,1,27,0.269,31.82,86.21000000000001,0.92,0.14,991,0.5,61,3.4000000000000004,0.0000,0.0000
2008,1,1,17,30,13.100000000000001,1,0.061,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.268,33.27,97.49000000000001,0.93,0.14,991,0.6000000000000001,60,3.5,0.0000,0.0000
2008,1,1,18,30,12.8,0.98,0.062,0.64,0,0,0,0,7,-2.9000000000000004,0,0,0,0,0.268,33.58,109.23,0.93,0.14,991,0.6000000000000001,58,3.7,0.0000,0.0000
2008,1,1,19,30,12.5,0.98,0.06,0.64,0,0,0,1,7,-3.1,0,0,1,0,0.267,33.74,121.38,0.92,0.14,991,0.6000000000000001,57,3.9000000000000004,0.0000,0.0000
2008,1,1,20,30,12.200000000000001,0.99,0.057,0.64,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.267,33.62,133.76,0.92,0.14,991,0.6000000000000001,58,4,0.0000,0.0000
2008,1,1,21,30,12,1.03,0.054,0.64,0,0,0,0,7,-3.5,0,0,0,0,0.267,33.68,146.14000000000001,0.92,0.14,991,0.6000000000000001,61,3.9000000000000004,0.0000,0.0000
2008,1,1,22,30,11.8,1.07,0.053,0.64,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.268,34.46,158.03,0.93,0.14,991,0.6000000000000001,61,3.7,0.0000,0.0000
2008,1,1,23,30,11.700000000000001,1.09,0.054,0.64,0,0,0,1,7,-3,0,0,1,0,0.268,35.59,167.46,0.93,0.14,990,0.6000000000000001,60,3.6,0.0000,0.0000
2008,1,2,0,30,11.600000000000001,1.1,0.056,0.64,0,0,0,1,7,-2.8000000000000003,0,0,1,0,0.268,36.43,166.73,0.93,0.14,990,0.6000000000000001,56,3.7,0.0000,0.0000
2008,1,2,1,30,11.5,1.09,0.058,0.64,0,0,0,1,7,-3.2,0,0,1,0,0.269,35.59,156.79,0.93,0.14,990,0.6000000000000001,54,4,0.0000,0.0000
2008,1,2,2,30,11.4,1.08,0.06,0.64,0,0,0,0,8,-3.6,0,0,0,0,0.269,34.86,144.8,0.92,0.14,990,0.6000000000000001,52,4.1000000000000005,0.0000,0.0000
2008,1,2,3,30,11.3,1.08,0.061,0.64,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.27,34.64,132.4,0.92,0.14,989,0.7000000000000001,53,3.9000000000000004,0.0000,0.0000
2008,1,2,4,30,11,1.07,0.06,0.64,0,0,0,0,7,-3.7,0,0,0,0,0.271,35.59,120.03,0.92,0.14,989,0.7000000000000001,54,3.6,0.0000,0.0000
2008,1,2,5,30,10.700000000000001,1.07,0.059000000000000004,0.64,0,0,0,0,7,-3.6,0,0,0,0,0.272,36.38,107.91,0.92,0.14,990,0.8,54,3.4000000000000004,0.0000,0.0000
2008,1,2,6,30,11,1.06,0.06,0.64,0,0,0,0,7,-3.7,0,0,0,0,0.272,35.44,96.22,0.91,0.14,990,0.8,56,3.5,0.0000,0.0000
2008,1,2,7,30,12.5,1.1300000000000001,0.046,0.64,28,404,62,1,0,-3.9000000000000004,28,404,1,62,0.271,31.79,85.06,0.91,0.14,990,0.8,60,4,0.0000,0.0000
2008,1,2,8,30,14.8,1.12,0.046,0.64,54,720,238,0,3,-4,132,11,0,135,0.269,27.05,75.2,0.91,0.14,990,0.8,67,4.1000000000000005,6.5901,5.0627
2008,1,2,9,30,17.3,1.11,0.048,0.64,68,844,400,0,7,-3.2,154,498,0,351,0.266,24.55,66.79,0.91,0.14,991,0.8,83,3.6,18.4657,14.3503
2008,1,2,10,30,19.200000000000003,1.02,0.065,0.64,83,881,515,0,8,-3.2,206,409,0,407,0.264,21.740000000000002,60.58,0.92,0.14,990,0.8,106,3.1,22.3611,17.4590
2008,1,2,11,30,19.900000000000002,1.03,0.07100000000000001,0.64,89,900,575,0,8,-3.1,214,506,0,488,0.261,20.95,57.31,0.92,0.14,989,0.8,127,2.7,27.3055,21.3557
2008,1,2,12,30,20.1,1.04,0.074,0.64,90,895,571,0,7,-2.8000000000000003,214,505,0,486,0.259,21.23,57.480000000000004,0.92,0.14,989,0.8,142,2.6,27.1696,21.2478
