Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2010,1,1,0,30,9.5,1.35,0.078,0.64,0,0,0,0,1,-0.9,0,0,0,0,0.266,48.22,166.74,0.91,0.12,994,1.6,64,2.4000000000000004,0.0000,0.0000
2010,1,1,1,30,9.3,1.37,0.07100000000000001,0.64,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.266,47.21,156.76,0.91,0.12,994,1.7000000000000002,62,2.6,0.0000,0.0000
2010,1,1,2,30,9,1.3800000000000001,0.066,0.64,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.266,46.42,144.76,0.91,0.12,993,1.7000000000000002,59,2.8000000000000003,0.0000,0.0000
2010,1,1,3,30,9.1,1.37,0.07,0.64,0,0,0,0,7,-2.2,0,0,0,0,0.266,44.99,132.37,0.92,0.12,993,1.8,55,3.1,0.0000,0.0000
2010,1,1,4,30,9.5,1.33,0.082,0.64,0,0,0,0,7,-2.5,0,0,0,0,0.267,42.89,120,0.93,0.12,993,1.8,50,3.5,0.0000,0.0000
2010,1,1,5,30,9.700000000000001,1.3,0.093,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.267,41.82,107.88,0.9400000000000001,0.12,993,1.9000000000000001,47,3.9000000000000004,0.0000,0.0000
2010,1,1,6,30,9.9,1.29,0.098,0.64,0,0,0,0,4,-2.7,0,0,0,0,0.267,41.13,96.2,0.9400000000000001,0.12,993,1.8,47,4.1000000000000005,0.0000,0.0000
2010,1,1,7,30,10.8,1.28,0.088,0.64,31,296,56,7,4,-2.7,36,1,7,36,0.267,38.75,85.04,0.9400000000000001,0.12,993,1.8,44,4.2,0.0000,0.0000
2010,1,1,8,30,12.4,1.3,0.085,0.64,63,623,222,0,3,-2.9000000000000004,145,56,0,159,0.268,34.28,75.19,0.9400000000000001,0.12,993,1.7000000000000002,42,4.1000000000000005,7.7623,5.9633
2010,1,1,9,30,14.5,1.31,0.085,0.64,79,763,380,0,0,-2.9000000000000004,79,763,0,380,0.268,29.98,66.8,0.9400000000000001,0.12,993,1.6,42,3.3000000000000003,19.9897,15.5345
