Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,1,0,30,6.9,1.1,0.081,0.64,0,0,0,0,7,-2.7,0,0,0,0,0.308,50.59,166.73,0.91,0.13,993,0.9,30,1,0.0000,0.0000
2013,1,1,1,30,6,1.12,0.08,0.64,0,0,0,0,1,-3.1,0,0,0,0,0.307,52.050000000000004,156.78,0.9,0.13,992,0.9,35,1.2000000000000002,0.0000,0.0000
2013,1,1,2,30,5.2,1.12,0.077,0.64,0,0,0,0,7,-3.5,0,0,0,0,0.306,53.38,144.78,0.9,0.13,992,0.9,49,1.4000000000000001,0.0000,0.0000
2013,1,1,3,30,5,1.11,0.076,0.64,0,0,0,0,4,-3.9000000000000004,0,0,0,0,0.307,52.67,132.39000000000001,0.9,0.13,991,0.9,63,1.5,0.0000,0.0000
2013,1,1,4,30,4.9,1.09,0.077,0.64,0,0,0,0,4,-3.9000000000000004,0,0,0,0,0.308,52.77,120.02,0.9,0.13,991,0.9,69,1.5,0.0000,0.0000
2013,1,1,5,30,4.800000000000001,1.06,0.079,0.64,0,0,0,0,4,-4.3,0,0,0,0,0.309,51.910000000000004,107.89,0.9,0.13,991,0.9,61,1.5,0.0000,0.0000
2013,1,1,6,30,5.2,1.02,0.082,0.64,0,0,0,0,7,-4.5,0,0,0,0,0.308,49.69,96.21000000000001,0.9,0.13,992,0.9,50,1.7000000000000002,0.0000,0.0000
2013,1,1,7,30,6.9,1,0.083,0.64,30,315,58,7,4,-4.1000000000000005,30,0,7,30,0.307,45.36,85.04,0.9,0.13,992,0.8,50,2.5,0.0000,0.0000
2013,1,1,8,30,9.4,0.98,0.083,0.64,63,648,228,0,4,-4.5,66,0,0,66,0.307,37.160000000000004,75.19,0.9,0.13,992,0.8,61,3.1,3.2221,2.4753
2013,1,1,9,30,11.700000000000001,0.96,0.083,0.64,80,788,390,0,4,-5.2,204,20,0,212,0.307,30.27,66.79,0.91,0.13,992,0.8,77,3,11.1531,8.6674
2013,1,1,10,30,13.3,0.9400000000000001,0.069,0.64,84,872,512,0,3,-5.9,293,81,0,333,0.308,25.91,60.59,0.91,0.13,991,0.8,89,2.7,18.2944,14.2837
