Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2012,1,1,0,30,13.600000000000001,1.1,0.083,0.64,0,0,0,0,1,-1.1,0,0,0,0,0.28700000000000003,36.4,166.74,0.88,0.13,989,0.8,55,3.4000000000000004,0.0000,0.0000
2012,1,1,1,30,13.3,1.09,0.084,0.64,0,0,0,0,1,-1.3,0,0,0,0,0.28600000000000003,36.53,156.74,0.88,0.13,989,0.8,56,3.4000000000000004,0.0000,0.0000
2012,1,1,2,30,13.100000000000001,1.08,0.084,0.64,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.28600000000000003,36.53,144.73,0.87,0.13,990,0.8,54,3.5,0.0000,0.0000
2012,1,1,3,30,12.8,1.07,0.084,0.64,0,0,0,0,0,-1.8,0,0,0,0,0.28600000000000003,36.410000000000004,132.34,0.87,0.13,990,0.8,52,3.7,0.0000,0.0000
2012,1,1,4,30,12.700000000000001,1.05,0.083,0.64,0,0,0,0,0,-2.1,0,0,0,0,0.28600000000000003,35.62,119.97,0.87,0.13,990,0.8,51,3.8000000000000003,0.0000,0.0000
2012,1,1,5,30,12.5,1.04,0.083,0.64,0,0,0,0,1,-2.5,0,0,0,0,0.28600000000000003,35.15,107.85000000000001,0.87,0.13,991,0.8,52,3.9000000000000004,0.0000,0.0000
2012,1,1,6,30,13,1.03,0.083,0.64,0,0,0,0,1,-2.7,0,0,0,0,0.28600000000000003,33.59,96.17,0.88,0.13,991,0.9,54,3.9000000000000004,0.0000,0.0000
2012,1,1,7,30,15,1.09,0.05,0.64,27,389,61,0,1,-2.5,27,389,0,61,0.28500000000000003,29.79,85.03,0.88,0.13,992,0.9,56,4.2,0.0000,0.0000
2012,1,1,8,30,17.8,1.1,0.052000000000000005,0.64,54,708,235,0,0,-2.2,54,708,0,235,0.28400000000000003,25.62,75.18,0.87,0.13,993,0.8,59,4.3,11.4736,8.8146
2012,1,1,9,30,20.900000000000002,1.09,0.053,0.64,68,835,397,0,0,-1.9000000000000001,68,835,0,397,0.28300000000000003,21.580000000000002,66.8,0.87,0.13,992,0.8,64,3.7,20.8840,16.2295
2012,1,1,10,30,23.700000000000003,1.1500000000000001,0.046,0.64,72,906,517,0,0,-2.8000000000000003,72,906,0,517,0.281,16.990000000000002,60.620000000000005,0.87,0.13,992,0.8,79,2.9000000000000004,28.3978,22.1718
2012,1,1,11,30,25.5,1.18,0.045,0.64,75,932,578,0,0,-3.9000000000000004,75,932,0,578,0.28,14.06,57.370000000000005,0.87,0.13,991,0.8,102,2.2,32.3313,25.2857
2012,1,1,12,30,26.200000000000003,1.21,0.044,0.64,74,938,578,0,0,-3.6,74,938,0,578,0.278,13.8,57.58,0.87,0.13,990,0.7000000000000001,121,1.7000000000000002,32.2960,25.2556
2012,1,1,13,30,26.1,1.22,0.044,0.64,71,911,510,1,0,-2.9000000000000004,71,911,1,510,0.277,14.63,61.19,0.87,0.13,989,0.7000000000000001,139,1.5,27.9157,21.7879
2012,1,1,14,30,24.700000000000003,1.23,0.044,0.64,64,847,385,0,0,-1.9000000000000001,64,847,0,385,0.276,17.17,67.67,0.87,0.13,989,0.7000000000000001,183,1.1,20.1099,15.6144
2012,1,1,15,30,21.5,1.24,0.046,0.64,50,706,218,0,0,4.3,50,706,0,218,0.276,32.52,76.25,0.86,0.13,990,0.7000000000000001,256,0.6000000000000001,10.5506,8.0896
2012,1,1,16,30,18,1.2,0.048,0.64,22,344,45,0,0,4.1000000000000005,22,344,0,45,0.276,39.84,86.21000000000001,0.86,0.13,990,0.7000000000000001,149,0.5,0.0000,0.0000
2012,1,1,17,30,16,1.19,0.05,0.64,0,0,0,0,0,3.4000000000000004,0,0,0,0,0.277,43.02,97.48,0.86,0.13,991,0.7000000000000001,15,1,0.0000,0.0000
2012,1,1,18,30,15.3,1.19,0.051000000000000004,0.64,0,0,0,0,0,2.5,0,0,0,0,0.277,42.13,109.22,0.86,0.13,992,0.7000000000000001,37,1.6,0.0000,0.0000
2012,1,1,19,30,15.200000000000001,1.19,0.05,0.64,0,0,0,0,0,1,0,0,0,0,0.276,38.19,121.38,0.86,0.13,992,0.7000000000000001,50,2,0.0000,0.0000
2012,1,1,20,30,15.200000000000001,1.2,0.049,0.64,0,0,0,0,1,-0.30000000000000004,0,0,0,0,0.276,34.79,133.76,0.87,0.13,992,0.7000000000000001,58,2.1,0.0000,0.0000
2012,1,1,21,30,14.9,1.2,0.048,0.64,0,0,0,0,1,-1.3,0,0,0,0,0.275,32.8,146.13,0.87,0.13,992,0.6000000000000001,63,2.1,0.0000,0.0000
2012,1,1,22,30,14.5,1.2,0.047,0.64,0,0,0,0,0,-2.1,0,0,0,0,0.275,31.69,158.03,0.87,0.13,992,0.6000000000000001,67,2.1,0.0000,0.0000
2012,1,1,23,30,14,1.19,0.049,0.64,0,0,0,0,0,-2.5,0,0,0,0,0.274,31.88,167.46,0.87,0.13,992,0.6000000000000001,72,2.1,0.0000,0.0000
2012,1,2,0,30,13.5,1.16,0.053,0.64,0,0,0,0,0,-2.3000000000000003,0,0,0,0,0.274,33.38,166.73,0.87,0.13,992,0.6000000000000001,75,2,0.0000,0.0000
2012,1,2,1,30,13,1.1400000000000001,0.055,0.64,0,0,0,0,0,-2.1,0,0,0,0,0.274,35.160000000000004,156.79,0.87,0.13,992,0.6000000000000001,76,2,0.0000,0.0000
2012,1,2,2,30,12.5,1.1300000000000001,0.055,0.64,0,0,0,0,0,-1.9000000000000001,0,0,0,0,0.274,36.78,144.79,0.86,0.13,992,0.6000000000000001,74,2.1,0.0000,0.0000
2012,1,2,3,30,12.100000000000001,1.11,0.054,0.64,0,0,0,0,0,-1.8,0,0,0,0,0.274,38.08,132.4,0.86,0.13,992,0.6000000000000001,71,2.2,0.0000,0.0000
2012,1,2,4,30,12,1.09,0.054,0.64,0,0,0,0,0,-1.8,0,0,0,0,0.275,38.28,120.03,0.86,0.13,992,0.6000000000000001,65,2.7,0.0000,0.0000
2012,1,2,5,30,12.100000000000001,1.07,0.054,0.64,0,0,0,0,0,-2.1,0,0,0,0,0.275,37.1,107.9,0.87,0.13,992,0.6000000000000001,60,3.3000000000000003,0.0000,0.0000
2012,1,2,6,30,12.8,1.06,0.055,0.64,0,0,0,0,1,-2.6,0,0,0,0,0.275,34.15,96.22,0.87,0.13,993,0.6000000000000001,58,3.6,0.0000,0.0000
2012,1,2,7,30,15,1.06,0.058,0.64,28,383,61,0,1,-2.6,28,383,0,61,0.275,29.73,85.06,0.87,0.13,993,0.6000000000000001,58,3.7,0.0000,0.0000
2012,1,2,8,30,18.2,1.06,0.061,0.64,57,703,237,0,0,-2,57,703,0,237,0.274,25.29,75.19,0.88,0.13,994,0.6000000000000001,61,3.6,11.5702,8.8887
2012,1,2,9,30,21.3,1.06,0.064,0.64,73,831,400,0,0,-2.1,73,831,0,400,0.274,20.67,66.79,0.88,0.13,994,0.6000000000000001,71,2.7,21.0435,16.3536
2012,1,2,10,30,23.8,1.07,0.067,0.64,82,890,519,0,1,-2.9000000000000004,82,890,0,519,0.273,16.740000000000002,60.58,0.88,0.13,993,0.6000000000000001,108,1.6,28.5145,22.2634
2012,1,2,11,30,25.200000000000003,1.09,0.068,0.64,85,915,580,0,1,-3.5,85,915,0,580,0.273,14.81,57.300000000000004,0.87,0.13,992,0.6000000000000001,157,1,32.4549,25.3832
2012,1,2,12,30,25.6,1.12,0.067,0.64,85,916,577,0,0,-3,85,916,0,577,0.274,14.97,57.47,0.87,0.13,991,0.6000000000000001,193,0.6000000000000001,32.2586,25.2277
2012,1,2,13,30,25.700000000000003,1.23,0.056,0.64,76,903,513,1,0,-2.7,76,903,1,513,0.275,15.18,61.07,0.87,0.13,990,0.6000000000000001,241,0.4,28.1008,21.9340
2012,1,2,14,30,24.6,1.25,0.058,0.64,68,835,387,0,0,-2.2,68,835,0,387,0.275,16.88,67.53,0.86,0.13,990,0.6000000000000001,281,0.6000000000000001,20.2378,15.7159
2012,1,2,15,30,21.6,1.26,0.06,0.64,54,690,219,0,0,4.3,54,690,0,219,0.276,32.29,76.12,0.86,0.13,990,0.6000000000000001,305,0.9,10.6097,8.1369
2012,1,2,16,30,18,1.33,0.059000000000000004,0.64,23,333,46,0,0,4.6000000000000005,23,333,0,46,0.276,41.18,86.07000000000001,0.86,0.13,991,0.7000000000000001,331,1,0.0000,0.0000
2012,1,2,17,30,16,1.31,0.066,0.64,0,0,0,0,1,4.2,0,0,0,0,0.276,45.28,97.34,0.87,0.13,991,0.7000000000000001,175,1.1,0.0000,0.0000
2012,1,2,18,30,15.600000000000001,1.29,0.07,0.64,0,0,0,0,0,3.4000000000000004,0,0,0,0,0.276,43.95,109.09,0.87,0.13,992,0.8,21,1.4000000000000001,0.0000,0.0000
2012,1,2,19,30,15.8,1.27,0.073,0.64,0,0,0,0,4,2.1,0,0,0,0,0.277,39.76,121.24000000000001,0.88,0.13,992,0.9,41,1.5,0.0000,0.0000
