Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,-8,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,1,0,30,11.600000000000001,0.91,0.092,0.64,0,0,0,0,7,11.100000000000001,0,0,0,0,0.258,96.98,166.74,0.9500000000000001,0.14,985,1.2000000000000002,191,0.30000000000000004,0.0000,0.0000
2006,1,1,1,30,11.4,0.9400000000000001,0.092,0.64,0,0,0,0,7,11,0,0,0,0,0.259,97.19,156.77,0.9400000000000001,0.14,985,1.3,103,0.4,0.0000,0.0000
2006,1,1,2,30,11.4,0.96,0.093,0.64,0,0,0,0,7,10.8,0,0,0,0,0.259,96.07000000000001,144.77,0.9400000000000001,0.14,984,1.4000000000000001,124,0.5,0.0000,0.0000
2006,1,1,3,30,11.3,0.96,0.095,0.64,0,0,0,0,7,10.700000000000001,0,0,0,0,0.26,96.05,132.38,0.9400000000000001,0.14,984,1.5,129,0.5,0.0000,0.0000
2006,1,1,4,30,11.100000000000001,0.96,0.096,0.64,0,0,0,0,7,10.600000000000001,0,0,0,0,0.26,96.58,120.01,0.9400000000000001,0.14,984,1.5,122,0.7000000000000001,0.0000,0.0000
2006,1,1,5,30,10.8,0.96,0.092,0.64,0,0,0,0,7,10.4,0,0,0,0,0.26,97.25,107.88,0.9400000000000001,0.14,984,1.5,114,0.9,0.0000,0.0000
2006,1,1,6,30,10.5,0.98,0.085,0.64,0,0,0,0,7,10.100000000000001,0,0,0,0,0.259,97.51,96.2,0.93,0.14,984,1.5,110,1.3,0.0000,0.0000
2006,1,1,7,30,11.100000000000001,1.01,0.078,0.64,31,306,57,7,4,10,11,0,7,11,0.256,92.84,85.05,0.93,0.14,985,1.5,115,1.6,0.0000,0.0000
2006,1,1,8,30,12,1.04,0.078,0.64,62,632,223,0,7,10.3,114,26,0,121,0.253,89.08,75.2,0.93,0.14,985,1.6,125,2.2,5.9067,4.5376
2006,1,1,9,30,12.600000000000001,1.06,0.073,0.64,76,771,380,0,7,10.4,69,1,0,70,0.249,86.52,66.8,0.93,0.14,986,1.8,131,2.5,3.6823,2.8616
2006,1,1,10,30,13.200000000000001,0.98,0.076,0.64,86,822,489,0,6,10.100000000000001,142,5,0,144,0.246,81.68,60.61,0.93,0.14,985,2.1,127,2.9000000000000004,7.9101,6.1759
2006,1,1,11,30,13.8,1.06,0.076,0.64,89,846,545,0,6,9.5,99,1,0,99,0.243,75.36,57.35,0.93,0.14,983,2.3000000000000003,125,3.5,5.5383,4.3314
2006,1,1,12,30,14.3,1.12,0.068,0.64,85,850,541,0,7,8.6,105,1,0,106,0.241,68.55,57.53,0.93,0.14,982,2.5,135,3.6,5.9243,4.6330
2006,1,1,13,30,14.200000000000001,1.1,0.063,0.64,79,824,477,0,7,7.800000000000001,84,1,0,84,0.241,65.54,61.14,0.93,0.14,982,2.6,143,3.5,4.5993,3.5898
2006,1,1,14,30,13.8,1.08,0.06,0.64,69,759,358,0,8,8.200000000000001,60,0,0,60,0.242,68.96000000000001,67.61,0.92,0.14,982,2.6,139,3.5,3.1356,2.4348
2006,1,1,15,30,13.100000000000001,1.08,0.055,0.64,53,626,202,0,8,8.5,16,0,0,16,0.243,73.88,76.19,0.92,0.14,981,2.6,134,3.6,0.7747,0.5941
2006,1,1,16,30,12.4,1.08,0.051000000000000004,0.64,23,284,42,7,8,9,10,0,7,10,0.244,79.61,86.14,0.92,0.14,981,2.7,133,3.6,0.0000,0.0000
2006,1,1,17,30,12,1.05,0.052000000000000005,0.64,0,0,0,0,8,9.600000000000001,0,0,0,0,0.245,85.11,97.42,0.93,0.14,981,2.7,132,3.9000000000000004,0.0000,0.0000
2006,1,1,18,30,12.100000000000001,1,0.056,0.64,0,0,0,0,4,10.3,0,0,0,0,0.245,88.71000000000001,109.16,0.93,0.14,981,2.7,139,4.6000000000000005,0.0000,0.0000
2006,1,1,19,30,12.600000000000001,1.01,0.069,0.64,0,0,0,0,1,11.200000000000001,0,0,0,0,0.246,91.13,121.32000000000001,0.93,0.14,981,2.5,154,5,0.0000,0.0000
2006,1,1,20,30,13.100000000000001,1.05,0.054,0.64,0,0,0,0,1,12.200000000000001,0,0,0,0,0.246,94.23,133.69,0.91,0.14,981,2.3000000000000003,169,5,0.0000,0.0000
2006,1,1,21,30,13.5,1.04,0.045,0.64,0,0,0,0,3,12.8,0,0,0,0,0.246,95.65,146.07,0.91,0.14,981,2.2,181,4.7,0.0000,0.0000
2006,1,1,22,30,13.700000000000001,1,0.055,0.64,0,0,0,0,4,13.200000000000001,0,0,0,0,0.247,96.49000000000001,157.96,0.92,0.14,981,2.1,186,4.5,0.0000,0.0000
2006,1,1,23,30,13.8,0.99,0.049,0.64,0,0,0,0,4,13.3,0,0,0,0,0.247,96.57000000000001,167.4,0.92,0.14,981,2.1,186,4.5,0.0000,0.0000
2006,1,2,0,30,13.9,1,0.05,0.64,0,0,0,0,4,13.3,0,0,0,0,0.248,96.12,166.73,0.92,0.14,981,2.1,184,4.800000000000001,0.0000,0.0000
2006,1,2,1,30,13.9,0.98,0.062,0.64,0,0,0,0,4,13.3,0,0,0,0,0.249,96.25,156.81,0.93,0.14,980,2,182,5.1000000000000005,0.0000,0.0000
2006,1,2,2,30,13.9,0.9500000000000001,0.057,0.64,0,0,0,0,7,13.3,0,0,0,0,0.249,96.31,144.82,0.93,0.14,979,2,181,5.6000000000000005,0.0000,0.0000
2006,1,2,3,30,13.9,0.9,0.055,0.64,0,0,0,0,7,13.3,0,0,0,0,0.251,95.96000000000001,132.43,0.93,0.14,979,2,178,6,0.0000,0.0000
2006,1,2,4,30,13.8,0.84,0.061,0.64,0,0,0,0,7,13.200000000000001,0,0,0,0,0.252,95.92,120.06,0.9400000000000001,0.14,979,2.1,174,6.5,0.0000,0.0000
